customer_id,open_date,account_type,balance,credit_score,job_sector
CUST_13979,2025-01-17,Savings,0.0,834.0,Unknown
CUST_13980,2025-04-17,Credit Card,27626.35,515.0,Finance
CUST_13981,2025-02-12,Savings,0.0,576.0,Unknown
CUST_13982,2025-03-21,Savings,0.0,493.0,Unknown
CUST_13983,2025-06-11,Checking,45834.66,478.0,Unknown
CUST_13984,2025-01-08,Savings,0.0,442.0,Unemployed
CUST_13985,2025-05-21,Savings,28800.03,837.0,Education
CUST_13986,2025-04-16,Savings,4520.13,517.0,Healthcare
CUST_13987,2025-01-08,Checking,0.0,,Education
CUST_13988,2025-04-06,Credit Card,0.0,358.0,Unemployed
CUST_13989,2025-04-04,Investment,6577.75,645.0,Retail
CUST_13990,2025-03-06,Savings,0.0,718.0,Healthcare
CUST_13991,2025-06-20,Checking,566.83,523.0,NA
CUST_13992,2025-02-08,Investment,0.0,649.0,Unknown
CUST_13993,2025-03-22,Savings,10316.18,376.0,Healthcare
CUST_13994,2025-03-25,Credit Card,0.0,507.0,Finance
CUST_13995,2025-03-29,Credit Card,4098.72,458.0,Retail
CUST_13996,2025-03-27,Savings,0.0,823.0,Tech
CUST_13997,2025-04-03,Credit Card,23388.19,524.0,Education
CUST_13998,2025-03-27,Credit Card,0.0,657.0,Unemployed
CUST_13999,2025-02-13,Savings,755.83,683.0,Finance
CUST_14000,2025-05-17,Savings,13391.12,843.0,Unemployed
CUST_14001,2025-06-14,Savings,10383.28,803.0,Finance
CUST_14002,2025-03-15,Savings,0.0,749.0,Unknown
CUST_14003,2025-02-05,Checking,0.0,541.0,Healthcare
CUST_14004,2025-04-11,Checking,16720.87,668.0,Education
CUST_14005,2025-06-05,Savings,3144.92,770.0,Finance
CUST_14006,2025-06-19,Investment,0.0,587.0,Healthcare
CUST_14007,2025-06-20,Savings,17266.96,698.0,Healthcare
CUST_14008,2025-06-19,Savings,0.0,403.0,Retail
CUST_14009,2025-04-14,Savings,0.0,610.0,Healthcare
CUST_14010,2025-03-07,Checking,0.0,426.0,Tech
CUST_14011,2025-02-24,Checking,0.0,339.0,Unknown
CUST_14012,2025-06-25,Savings,0.0,371.0,Retail
CUST_14013,2025-04-01,Savings,9924.61,546.0,Retail
CUST_14014,2025-01-22,Credit Card,28259.54,546.0,Tech
CUST_14015,2025-04-11,Investment,0.0,611.0,Tech
CUST_14016,2025-06-04,Savings,-115.1,333.0,Unemployed
CUST_14017,2025-05-01,Savings,2539.2,428.0,Unknown
CUST_14018,2025-04-03,Checking,11968.44,309.0,Finance
CUST_14019,2025-04-18,Credit Card,19824.85,467.0,Unknown
CUST_14020,2025-05-21,Savings,2609.57,515.0,Unemployed
CUST_14021,2025-06-22,Investment,0.0,707.0,Unknown
CUST_14022,2025-01-10,Checking,13671.06,825.0,Finance
CUST_14023,2025-01-09,Checking,0.0,317.0,Unemployed
CUST_14024,2025-06-04,Checking,0.0,639.0,Tech
CUST_14025,2025-02-03,Investment,43855.62,389.0,Finance
CUST_14026,2025-05-09,Credit Card,0.0,584.0,Tech
CUST_14027,2025-06-09,Savings,0.0,833.0,Tech
CUST_14028,2025-03-30,Savings,13157.24,,Unemployed
CUST_14029,2025-04-03,Checking,10204.91,732.0,Healthcare
CUST_14030,2025-03-12,Savings,18278.57,351.0,Finance
CUST_14031,2025-03-08,Credit Card,19064.45,366.0,Retail
CUST_14032,2025-05-28,Credit Card,0.0,549.0,Retail
CUST_14033,2025-04-27,Credit Card,24039.21,630.0,Finance
CUST_14034,2025-04-04,Investment,12660.65,714.0,Finance
CUST_14035,2025-06-12,Savings,10670.23,422.0,Finance
CUST_14036,2025-04-09,Credit Card,11337.77,501.0,Finance
CUST_14037,2025-04-23,Credit Card,0.0,305.0,Healthcare
CUST_14038,2025-04-13,Savings,1851.16,785.0,Tech
CUST_14039,2025-04-01,Credit Card,0.0,498.0,Finance
CUST_14040,2025-03-31,Savings,0.0,312.0,Unemployed
CUST_14041,2025-01-17,Credit Card,0.0,305.0,Finance
CUST_14042,2025-01-18,Checking,17381.78,710.0,Tech
CUST_14043,2025-06-22,Savings,9307.9,420.0,Tech
CUST_14044,2025-04-26,Checking,11562.12,661.0,Tech
CUST_14045,2025-04-03,Checking,0.0,837.0,Unemployed
CUST_14046,2025-04-01,Savings,10644.47,303.0,Education
CUST_14047,2025-03-23,Savings,2014.26,583.0,Retail
CUST_14048,2025-03-09,Checking,19236.85,658.0,Unemployed
CUST_14049,2025-04-24,Checking,15434.89,581.0,Finance
CUST_14050,2025-01-01,Credit Card,7397.26,648.0,Healthcare
CUST_14051,2025-02-27,Investment,0.0,329.0,Healthcare
CUST_14052,2025-06-03,Checking,9094.85,816.0,Unknown
CUST_14053,2025-04-19,Credit Card,8636.79,673.0,Tech
CUST_14054,2025-05-28,Checking,6790.01,423.0,Healthcare
CUST_14055,2025-04-26,Credit Card,0.0,745.0,Retail
CUST_14056,2025-03-28,Savings,0.0,693.0,Finance
CUST_14057,2025-01-10,Savings,9835.56,355.0,Unknown
CUST_14058,2025-02-28,Checking,0.0,431.0,Healthcare
CUST_14059,2025-02-10,Savings,1223.45,421.0,Retail
CUST_14060,2025-04-15,Credit Card,13803.02,501.0,Retail
CUST_14061,2025-05-13,Credit Card,11622.32,564.0,Education
CUST_14062,2025-05-02,Savings,0.0,339.0,Education
CUST_14063,2025-05-25,Checking,9477.87,412.0,Healthcare
CUST_14064,2025-01-22,Credit Card,35478.22,638.0,NA
CUST_14065,2025-04-08,Credit Card,15133.93,361.0,Tech
CUST_14066,2025-06-18,Savings,881.18,526.0,Education
CUST_14067,2025-03-09,Savings,24612.42,473.0,Retail
CUST_14068,2025-05-19,Checking,37987.82,433.0,Education
CUST_14069,2025-02-25,Checking,17950.35,584.0,Finance
CUST_14070,2025-06-28,Savings,0.0,407.0,Unknown
CUST_14071,2025-05-29,Savings,14252.2,442.0,Retail
CUST_14072,2025-04-09,Credit Card,25231.81,593.0,Retail
CUST_14073,2025-03-17,Checking,0.0,576.0,Unemployed
CUST_14074,2025-01-26,Investment,19056.73,791.0,Finance
CUST_14075,2025-04-25,Credit Card,1953.17,770.0,Unemployed
CUST_14076,2025-05-27,Investment,24731.58,575.0,Education
CUST_14077,2025-04-19,Savings,3932.66,533.0,Finance
CUST_14078,2025-02-16,Credit Card,10148.39,541.0,Unknown
CUST_14079,2025-03-12,Savings,10399.89,557.0,Healthcare
CUST_14080,2025-06-03,Checking,15711.66,331.0,Tech
CUST_14081,2025-02-09,Checking,11706.56,666.0,Education
CUST_14082,2025-05-13,Savings,0.0,647.0,Unknown
CUST_14083,2025-05-29,Credit Card,1053.13,431.0,Retail
CUST_14084,2025-05-12,Credit Card,4901.29,667.0,Healthcare
CUST_14085,2025-01-23,Savings,23455.37,564.0,Education
CUST_14086,2025-04-16,Checking,12264.88,514.0,Unknown
CUST_14087,2025-03-25,Savings,0.0,514.0,Unknown
CUST_14088,2025-05-23,Checking,0.0,581.0,Tech
CUST_14089,2025-04-26,Credit Card,14821.21,829.0,Retail
CUST_14090,2025-04-19,Savings,0.0,301.0,Finance
CUST_14091,2025-05-16,Investment,16297.91,812.0,Tech
CUST_14092,2025-02-10,Savings,4163.21,763.0,Unemployed
CUST_14093,2025-04-22,Checking,26901.59,746.0,Education
CUST_14094,2025-05-27,Checking,0.0,662.0,Retail
CUST_14095,2025-04-22,Savings,26581.45,515.0,Education
CUST_14096,2025-04-13,Savings,19752.15,463.0,Tech
CUST_14097,2025-02-15,Credit Card,0.0,837.0,Unknown
CUST_14098,2025-06-05,Credit Card,0.0,810.0,Retail
CUST_14099,2025-03-09,Savings,33915.32,520.0,Unknown
CUST_14100,2025-05-02,Checking,0.0,582.0,Tech
CUST_14101,2025-01-15,Savings,9595.74,370.0,Education
CUST_14102,2025-06-14,Savings,10180.35,673.0,Unemployed
CUST_14103,2025-05-09,Checking,5150.07,558.0,Retail
CUST_14104,2025-04-21,Savings,16720.15,744.0,Unknown
CUST_14105,2025-01-24,Credit Card,0.0,500.0,Unknown
CUST_14106,2025-01-27,Credit Card,33995.98,679.0,Unknown
CUST_14107,2025-02-09,Investment,0.0,714.0,Unknown
CUST_14108,2025-06-13,Checking,2841.0,364.0,Retail
CUST_14109,2025-01-24,Investment,0.0,677.0,Unknown
CUST_14110,2025-01-24,Checking,20691.7,401.0,Unknown
CUST_14111,2025-01-04,Checking,33321.66,341.0,Retail
CUST_14112,2025-03-08,Investment,35122.13,495.0,Education
CUST_14113,2025-02-03,Checking,22020.82,659.0,Healthcare
CUST_14114,2025-06-26,Savings,0.0,398.0,Unemployed
CUST_14115,2025-04-26,Credit Card,5025.79,687.0,Education
CUST_14116,2025-01-23,Investment,156.43,364.0,Finance
CUST_14117,2025-04-19,Credit Card,0.0,596.0,Healthcare
CUST_14118,2025-03-10,Checking,567.79,726.0,Education
CUST_14119,2025-04-05,Checking,18631.42,522.0,Finance
CUST_14120,2025-03-03,Investment,0.0,448.0,Unknown
CUST_14121,2025-06-18,Savings,0.0,808.0,Tech
CUST_14122,2025-02-26,Checking,0.0,741.0,Finance
CUST_14123,2025-02-23,Savings,17273.27,713.0,Unemployed
CUST_14124,2025-03-11,Checking,0.0,415.0,Retail
CUST_14125,2025-04-11,Checking,0.0,752.0,Unemployed
CUST_14126,2025-02-26,Savings,0.0,619.0,Healthcare
CUST_14127,2025-05-18,Savings,8870.01,750.0,Education
CUST_14128,2025-06-17,Checking,8519.07,378.0,Unknown
CUST_14129,2025-05-15,Savings,11003.28,656.0,Unemployed
CUST_14130,2025-04-13,Savings,2769.81,418.0,Education
CUST_14131,2025-06-15,Credit Card,0.0,820.0,Retail
CUST_14132,2025-03-26,Savings,18521.03,578.0,Healthcare
CUST_14133,2025-03-02,Checking,0.0,344.0,Healthcare
CUST_14134,2025-01-03,Investment,16718.86,524.0,Unemployed
CUST_14135,2025-05-08,Savings,22161.39,827.0,Retail
CUST_14136,2025-06-28,Savings,40051.2,540.0,Healthcare
CUST_14137,2025-03-27,Checking,0.0,781.0,Retail
CUST_14138,2025-02-16,Credit Card,0.0,394.0,Finance
CUST_14139,2025-03-17,Investment,5799.92,664.0,Unemployed
CUST_14140,2025-02-07,Investment,4681.04,484.0,Unknown
CUST_14141,2025-06-13,Credit Card,17519.35,435.0,Retail
CUST_14142,2025-06-18,Savings,12836.96,324.0,Education
CUST_14143,2025-05-21,Savings,-278.23,617.0,Tech
CUST_14144,2025-03-28,Savings,3528.72,632.0,Finance
CUST_14145,2025-02-27,Savings,18999.81,399.0,Unemployed
CUST_14146,2025-02-19,Credit Card,0.0,669.0,NA
CUST_14147,2025-01-30,Checking,1494.52,311.0,Unemployed
CUST_14148,2025-04-11,Savings,13320.85,376.0,Education
CUST_14149,2025-01-25,Credit Card,0.0,647.0,Finance
CUST_14150,2025-04-22,Savings,0.0,742.0,Education
CUST_14151,2025-06-04,Checking,26698.65,387.0,Unknown
CUST_14152,2025-06-28,Checking,4692.9,764.0,Healthcare
CUST_14153,2025-05-06,Checking,0.0,793.0,Retail
CUST_14154,2025-05-03,Checking,18806.29,521.0,Education
CUST_14155,2025-02-16,Savings,1875.38,814.0,Education
CUST_14156,2025-04-28,Checking,0.0,417.0,Unknown
CUST_14157,2025-02-08,Credit Card,10545.93,435.0,Healthcare
CUST_14158,2025-01-16,Investment,5773.3,486.0,Unknown
CUST_14159,2025-01-22,Checking,0.0,841.0,Tech
CUST_14160,2025-02-23,Checking,0.0,610.0,Unknown
CUST_14161,2025-05-29,Credit Card,0.0,678.0,Tech
CUST_14162,2025-01-16,Investment,16033.28,711.0,Retail
CUST_14163,2025-02-28,Savings,0.0,720.0,Healthcare
CUST_14164,2025-01-31,Checking,0.0,516.0,Unknown
CUST_14165,2025-06-19,Credit Card,6517.31,370.0,Unknown
CUST_14166,2025-02-01,Checking,26883.25,409.0,Finance
CUST_14167,2025-06-11,Savings,6993.5,584.0,Education
CUST_14168,2025-01-09,Checking,13822.6,597.0,Retail
CUST_14169,2025-05-19,Savings,6533.13,798.0,Tech
CUST_14170,2025-01-10,Checking,18596.55,829.0,Finance
CUST_14171,2025-01-17,Checking,34063.44,497.0,Unemployed
CUST_14172,2025-03-09,Credit Card,0.0,806.0,Healthcare
CUST_14173,2025-02-17,Checking,5210.61,788.0,Unemployed
CUST_14174,2025-06-29,Savings,7602.92,326.0,Education
CUST_14175,2025-04-21,Savings,12947.15,417.0,Unemployed
CUST_14176,2025-06-02,Credit Card,6986.22,353.0,Unemployed
CUST_14177,2025-05-03,Savings,0.0,803.0,Education
CUST_14178,2025-05-29,Checking,4893.56,451.0,Tech
CUST_14179,2025-04-11,Savings,41475.09,778.0,Unemployed
CUST_14180,2025-04-12,Credit Card,9708.26,461.0,Unknown
CUST_14181,2025-03-06,Checking,0.0,515.0,Tech
CUST_14182,2025-02-20,Savings,0.0,719.0,Retail
CUST_14183,2025-02-05,Savings,5200.93,647.0,Unemployed
CUST_14184,2025-03-22,Credit Card,2891.38,639.0,Unemployed
CUST_14185,2025-05-07,Checking,3973.42,651.0,Education
CUST_14186,2025-03-29,Credit Card,9294.01,674.0,Education
CUST_14187,2025-04-14,Credit Card,12629.17,836.0,Unemployed
CUST_14188,2025-01-15,Investment,8882.55,602.0,Unemployed
CUST_14189,2025-04-06,Savings,19259.37,541.0,Unknown
CUST_14190,2025-06-16,Investment,0.0,677.0,Education
CUST_14191,2025-05-03,Savings,1210.14,688.0,Education
CUST_14192,2025-01-01,Savings,11514.01,586.0,Finance
CUST_14193,2025-05-31,Credit Card,8842.45,458.0,Healthcare
CUST_14194,2025-05-02,Savings,0.0,653.0,Finance
CUST_14195,2025-06-16,Savings,0.0,754.0,Unemployed
CUST_14196,2025-05-06,Savings,0.0,540.0,Healthcare
CUST_14197,2025-02-26,Checking,19650.0,511.0,Finance
CUST_14198,2025-03-22,Checking,0.0,662.0,Retail
CUST_14199,2025-06-11,Credit Card,0.0,,Healthcare
CUST_14200,2025-06-18,Credit Card,11279.63,808.0,Education
CUST_14201,2025-03-14,Checking,13147.63,576.0,Healthcare
CUST_14202,2025-05-21,Savings,0.0,564.0,Education
CUST_14203,2025-03-11,Investment,14396.6,659.0,Retail
CUST_14204,2025-01-06,Savings,7707.57,435.0,Unknown
CUST_14205,2025-03-25,Savings,12734.94,727.0,Unemployed
CUST_14206,2025-02-21,Savings,6086.8,328.0,Unknown
CUST_14207,2025-01-03,Checking,11382.07,629.0,Healthcare
CUST_14208,2025-03-22,Savings,11900.42,333.0,Tech
CUST_14209,2025-03-04,Savings,12078.66,803.0,Education
CUST_14210,2025-02-18,Savings,8660.99,403.0,Healthcare
CUST_14211,2025-03-17,Savings,3716.57,793.0,Finance
CUST_14212,2025-04-22,Checking,3805.37,670.0,Unknown
CUST_14213,2025-06-24,Credit Card,8452.49,687.0,Healthcare
CUST_14214,2025-04-19,Credit Card,17381.21,536.0,Education
CUST_14215,2025-03-06,Savings,34471.12,389.0,Tech
CUST_14216,2025-03-22,Savings,12927.02,632.0,Tech
CUST_14217,2025-01-15,Investment,10661.11,676.0,Unknown
CUST_14218,2025-04-10,Savings,23231.45,539.0,Finance
CUST_14219,2025-02-01,Credit Card,10946.9,481.0,Retail
CUST_14220,2025-04-06,Savings,0.0,556.0,Tech
CUST_14221,2025-05-08,Investment,0.0,488.0,Unemployed
CUST_14222,2025-05-26,Savings,32433.8,714.0,Retail
CUST_14223,2025-04-23,Checking,0.0,554.0,Education
CUST_14224,2025-03-24,Credit Card,13552.21,344.0,Healthcare
CUST_14225,2025-02-12,Checking,0.0,500.0,Retail
CUST_14226,2025-04-26,Savings,24264.41,658.0,Unemployed
CUST_14227,2025-06-12,Checking,0.0,642.0,Education
CUST_14228,2025-03-19,Credit Card,6241.69,511.0,Education
CUST_14229,2025-02-27,Savings,1576.39,597.0,Unknown
CUST_14230,2025-02-02,Savings,12573.0,454.0,Education
CUST_14231,2025-01-14,Checking,7573.18,496.0,Unemployed
CUST_14232,2025-06-11,Savings,18649.46,781.0,Finance
CUST_14233,2025-05-12,Checking,14829.0,678.0,Unemployed
CUST_14234,2025-02-28,Savings,9227.47,666.0,Finance
CUST_14235,2025-06-06,Checking,14770.8,836.0,Retail
CUST_14236,2025-03-24,Savings,15505.54,370.0,Education
CUST_14237,2025-05-14,Checking,0.0,327.0,Retail
CUST_14238,2025-05-01,Savings,0.0,692.0,Tech
CUST_14239,2025-06-26,Savings,28281.43,822.0,Retail
CUST_14240,2025-06-17,Savings,15594.25,648.0,Healthcare
CUST_14241,2025-03-24,Investment,11065.99,417.0,Education
CUST_14242,2025-01-27,Savings,0.0,,Retail
CUST_14243,2025-03-21,Credit Card,0.0,507.0,Finance
CUST_14244,2025-05-14,Savings,609.97,722.0,Healthcare
CUST_14245,2025-01-13,Savings,0.0,392.0,Retail
CUST_14246,2025-03-05,Checking,345.12,440.0,Retail
CUST_14247,2025-05-27,Checking,17792.85,654.0,Unknown
CUST_14248,2025-03-21,Investment,27911.14,822.0,Retail
CUST_14249,2025-05-03,Investment,21641.99,368.0,Unemployed
CUST_14250,2025-02-12,Credit Card,0.0,423.0,Unemployed
CUST_14251,2025-03-30,Checking,13072.61,718.0,Unemployed
CUST_14252,2025-05-28,Checking,0.0,822.0,Finance
CUST_14253,2025-04-05,Savings,0.0,640.0,Retail
CUST_14254,2025-06-21,Investment,3853.11,604.0,Unemployed
CUST_14255,2025-05-31,Checking,23910.88,456.0,Tech
CUST_14256,2025-01-02,Checking,-20.42,387.0,Tech
CUST_14257,2025-04-30,Savings,17498.37,527.0,Tech
CUST_14258,2025-01-22,Savings,0.0,664.0,Retail
CUST_14259,2025-04-25,Investment,15327.48,565.0,Healthcare
CUST_14260,2025-02-26,Savings,1346.01,383.0,Unknown
CUST_14261,2025-03-13,Checking,27850.53,511.0,Unknown
CUST_14262,2025-01-07,Savings,300.16,517.0,Finance
CUST_14263,2025-04-29,Credit Card,0.0,450.0,Tech
CUST_14264,2025-04-24,Savings,27072.31,439.0,Tech
CUST_14265,2025-01-16,Credit Card,0.0,354.0,Unemployed
CUST_14266,2025-03-24,Savings,8192.49,440.0,Healthcare
CUST_14267,2025-06-28,Credit Card,0.0,373.0,Tech
CUST_14268,2025-03-13,Credit Card,18861.45,434.0,Finance
CUST_14269,2025-05-04,Savings,24453.2,325.0,Healthcare
CUST_14270,2025-04-23,Checking,0.0,787.0,Education
CUST_14271,2025-01-12,Savings,13195.08,734.0,Finance
CUST_14272,2025-05-06,Savings,14587.35,361.0,Finance
CUST_14273,2025-02-22,Credit Card,6893.01,499.0,Retail
CUST_14274,2025-03-16,Checking,27883.87,789.0,Education
CUST_14275,2025-05-13,Savings,27770.39,792.0,Education
CUST_14276,2025-01-27,Savings,0.0,767.0,Unknown
CUST_14277,2025-05-20,Savings,23129.87,415.0,Healthcare
CUST_14278,2025-05-25,Credit Card,12599.23,670.0,Tech
CUST_14279,2025-05-14,Savings,8660.11,531.0,Education
CUST_14280,2025-04-07,Investment,1517.12,747.0,Healthcare
CUST_14281,2025-01-05,Investment,0.0,513.0,Education
CUST_14282,2025-02-26,Savings,9245.32,507.0,Unemployed
CUST_14283,2025-06-05,Savings,9618.01,401.0,Finance
CUST_14284,2025-03-19,Credit Card,34921.01,309.0,Unemployed
CUST_14285,2025-03-10,Savings,0.0,772.0,Education
CUST_14286,2025-04-28,Savings,0.0,422.0,Tech
CUST_14287,2025-04-30,Savings,0.0,303.0,Healthcare
CUST_14288,2025-02-28,Checking,28868.35,766.0,Tech
CUST_14289,2025-02-02,Credit Card,0.0,558.0,Retail
CUST_14290,2025-03-03,Savings,25457.38,586.0,Tech
CUST_14291,2025-02-19,Savings,5093.85,330.0,Tech
CUST_14292,2025-04-22,Investment,0.0,820.0,Healthcare
CUST_14293,2025-01-19,Credit Card,35019.77,423.0,Unemployed
CUST_14294,2025-05-03,Checking,24766.65,429.0,Finance
CUST_14295,2025-02-16,Credit Card,2307.25,,Unemployed
CUST_14296,2025-06-16,Checking,19951.97,779.0,Education
CUST_14297,2025-02-02,Credit Card,6845.94,841.0,Education
CUST_14298,2025-05-21,Savings,11563.81,376.0,Unknown
CUST_14299,2025-03-25,Savings,31434.82,482.0,Healthcare
CUST_14300,2025-05-15,Credit Card,0.0,665.0,Healthcare
CUST_14301,2025-03-20,Checking,-379.58,591.0,Unemployed
CUST_14302,2025-01-14,Investment,5438.17,688.0,Unknown
CUST_14303,2025-05-27,Savings,10017.4,456.0,Finance
CUST_14304,2025-05-08,Investment,0.0,399.0,Finance
CUST_14305,2025-02-23,Investment,18753.94,409.0,Retail
CUST_14306,2025-05-28,Savings,0.0,569.0,Education
CUST_14307,2025-01-29,Credit Card,0.0,437.0,Education
CUST_14308,2025-01-24,Checking,1238.22,363.0,Unknown
CUST_14309,2025-03-23,Investment,33432.54,806.0,Retail
CUST_14310,2025-03-04,Checking,43124.62,649.0,Healthcare
CUST_14311,2025-04-15,Credit Card,12327.83,446.0,Unknown
CUST_14312,2025-02-26,Checking,1427.03,634.0,Education
CUST_14313,2025-05-16,Savings,7344.69,831.0,Tech
CUST_14314,2025-03-03,Savings,10023.65,706.0,Healthcare
CUST_14315,2025-06-06,Checking,26995.98,643.0,Unknown
CUST_14316,2025-01-17,Credit Card,0.0,820.0,Healthcare
CUST_14317,2025-03-07,Checking,22916.97,435.0,NA
CUST_14318,2025-01-06,Checking,0.0,338.0,Unemployed
CUST_14319,2025-02-27,Savings,0.0,619.0,Unknown
CUST_14320,2025-03-10,Checking,4961.44,586.0,Retail
CUST_14321,2025-06-05,Savings,11167.19,762.0,Unemployed
CUST_14322,2025-03-03,Credit Card,4945.93,651.0,Unemployed
CUST_14323,2025-06-18,Investment,7625.98,304.0,Healthcare
CUST_14324,2025-03-23,Checking,5606.6,535.0,Finance
CUST_14325,2025-06-18,Savings,0.0,535.0,Tech
CUST_14326,2025-06-26,Savings,13627.03,800.0,Tech
CUST_14327,2025-06-26,Checking,17169.58,404.0,Education
CUST_14328,2025-03-12,Checking,25139.8,506.0,Retail
CUST_14329,2025-05-11,Credit Card,32706.01,538.0,Retail
CUST_14330,2025-01-10,Savings,11162.51,351.0,Finance
CUST_14331,2025-04-08,Credit Card,26172.68,407.0,Education
CUST_14332,2025-03-30,Checking,5271.5,656.0,Unemployed
CUST_14333,2025-02-04,Savings,0.0,332.0,Retail
CUST_14334,2025-01-02,Checking,19416.29,321.0,Education
CUST_14335,2025-05-04,Savings,16092.85,606.0,Finance
CUST_14336,2025-01-24,Checking,5009.4,310.0,Education
CUST_14337,2025-03-15,Credit Card,4065.77,741.0,Unknown
CUST_14338,2025-06-15,Checking,12169.99,497.0,Healthcare
CUST_14339,2025-01-22,Credit Card,-63.5,828.0,Healthcare
CUST_14340,2025-06-03,Checking,11633.86,343.0,Healthcare
CUST_14341,2025-06-20,Savings,0.0,484.0,Healthcare
CUST_14342,2025-02-08,Checking,0.0,688.0,Tech
CUST_14343,2025-06-06,Checking,0.0,806.0,Unemployed
CUST_14344,2025-01-20,Savings,38660.88,741.0,Tech
CUST_14345,2025-02-10,Savings,6096.23,795.0,Retail
CUST_14346,2025-05-28,Checking,23123.85,804.0,Tech
CUST_14347,2025-04-18,Savings,0.0,436.0,Unemployed
CUST_14348,2025-05-27,Savings,2274.7,578.0,Unknown
CUST_14349,2025-03-25,Checking,13272.48,463.0,Education
CUST_14350,2025-04-21,Savings,27068.93,842.0,Education
CUST_14351,2025-03-07,Investment,0.0,322.0,Tech
CUST_14352,2025-06-07,Savings,0.0,806.0,NA
CUST_14353,2025-02-22,Credit Card,0.0,809.0,Unemployed
CUST_14354,2025-02-03,Checking,3190.8,743.0,Retail
CUST_14355,2025-05-30,Credit Card,0.0,441.0,Finance
CUST_14356,2025-03-08,Savings,0.0,580.0,Tech
CUST_14357,2025-05-14,Investment,8880.19,506.0,Healthcare
CUST_14358,2025-01-27,Checking,15058.95,601.0,Education
CUST_14359,2025-01-10,Credit Card,0.0,696.0,Education
CUST_14360,2025-03-14,Savings,0.0,617.0,Finance
CUST_14361,2025-04-06,Savings,3500.79,347.0,Retail
CUST_14362,2025-02-17,Checking,30601.29,689.0,Unknown
CUST_14363,2025-03-11,Savings,0.0,678.0,Education
CUST_14364,2025-04-10,Checking,11674.57,516.0,Healthcare
CUST_14365,2025-02-28,Savings,15188.8,550.0,NA
CUST_14366,2025-01-02,Checking,0.0,733.0,Unknown
CUST_14367,2025-06-06,Investment,-238.44,583.0,Education
CUST_14368,2025-03-06,Checking,9994.85,782.0,Unemployed
CUST_14369,2025-03-24,Credit Card,4555.48,566.0,Unemployed
CUST_14370,2025-06-03,Checking,30485.91,545.0,Healthcare
CUST_14371,2025-01-10,Checking,6539.68,457.0,Unknown
CUST_14372,2025-02-22,Investment,17918.35,656.0,Unemployed
CUST_14373,2025-03-20,Credit Card,11753.87,847.0,Education
CUST_14374,2025-02-28,Credit Card,15411.78,535.0,Healthcare
CUST_14375,2025-05-30,Savings,0.0,759.0,Unemployed
CUST_14376,2025-06-28,Checking,8017.84,399.0,Unknown
CUST_14377,2025-02-17,Savings,4016.54,418.0,Finance
CUST_14378,2025-05-29,Checking,0.0,653.0,Unknown
CUST_14379,2025-05-03,Checking,18875.26,387.0,Unknown
CUST_14380,2025-01-22,Credit Card,0.0,335.0,Retail
CUST_14381,2025-04-10,Credit Card,25204.31,613.0,Tech
CUST_14382,2025-04-08,Checking,0.0,839.0,Unemployed
CUST_14383,2025-06-07,Savings,2694.1,621.0,Tech
CUST_14384,2025-01-25,Credit Card,19117.43,726.0,Retail
CUST_14385,2025-01-28,Savings,0.0,816.0,Education
CUST_14386,2025-04-23,Checking,11356.1,308.0,Finance
CUST_14387,2025-02-14,Savings,9734.33,658.0,Healthcare
CUST_14388,2025-03-09,Savings,9899.48,777.0,Unknown
CUST_14389,2025-01-07,Investment,-230.52,356.0,Finance
CUST_14390,2025-02-18,Savings,0.0,582.0,Retail
CUST_14391,2025-05-17,Checking,0.0,744.0,Education
CUST_14392,2025-06-13,Savings,3440.25,760.0,Education
CUST_14393,2025-03-24,Investment,18762.66,789.0,Unknown
CUST_14394,2025-05-09,Credit Card,0.0,658.0,Retail
CUST_14395,2025-05-18,Savings,0.0,364.0,Finance
CUST_14396,2025-06-13,Savings,28844.92,728.0,Tech
CUST_14397,2025-03-14,Checking,2547.52,756.0,Finance
CUST_14398,2025-02-15,Savings,10282.4,435.0,Unemployed
CUST_14399,2025-04-16,Checking,13035.78,347.0,Education
CUST_14400,2025-06-09,Savings,2537.73,493.0,Education
CUST_14401,2025-02-01,Savings,15218.84,416.0,Unknown
CUST_14402,2025-01-06,Checking,19841.02,463.0,Unemployed
CUST_14403,2025-06-25,Savings,18553.57,778.0,Unknown
CUST_14404,2025-06-15,Credit Card,20230.72,586.0,Unemployed
CUST_14405,2025-05-25,Savings,0.0,835.0,Unknown
CUST_14406,2025-03-15,Savings,0.0,793.0,Retail
CUST_14407,2025-04-24,Investment,0.0,704.0,Finance
CUST_14408,2025-01-27,Checking,0.0,395.0,Tech
CUST_14409,2025-02-23,Credit Card,0.0,796.0,Finance
CUST_14410,2025-06-27,Savings,18343.46,553.0,Unemployed
CUST_14411,2025-06-12,Checking,6603.71,713.0,Education
CUST_14412,2025-03-26,Credit Card,2947.22,670.0,Finance
CUST_14413,2025-05-07,Savings,1616.56,542.0,Education
CUST_14414,2025-06-02,Credit Card,0.0,672.0,Education
CUST_14415,2025-06-05,Checking,1371.0,338.0,Healthcare
CUST_14416,2025-04-21,Savings,25813.85,652.0,Unknown
CUST_14417,2025-01-15,Checking,0.0,725.0,Tech
CUST_14418,2025-05-12,Checking,24116.72,376.0,Retail
CUST_14419,2025-04-03,Savings,39405.16,809.0,Unemployed
CUST_14420,2025-05-03,Checking,24002.65,816.0,Tech
